"vessel_rnpa","name","port","economic_unit","src","seg_id","point_in_seg","datetime","lat","lon","sea","eez","mpa","fishing_region","distance_from_port_m","distance_from_shore_m","depth_m","reported_speed","course","year","month","distance_to_last_m","hours","implied_speed_knots"
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23394,2016-12-14 01:48:00,21.00717,-97.25642,5,8429,0,5,12338.737398386,20392.1973705292,-13.9109678268433,12.872,43,2016,12,4300.34302065389,NA,NA
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23395,2016-12-14 02:48:00,21.01123,-97.14947,5,8429,0,5,22757.5615048409,30047.3570823669,-36.1851463317871,11.263,87,2016,12,11123.1535967548,1,6.00602246045078
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23396,2016-12-14 03:48:00,21.0336,-97.04713,5,8429,0,5,28907.64772892,36460.9301090241,-59.3090934753418,9.654,40,2016,12,10921.010531232,1,5.89687393695034
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23397,2016-12-14 04:48:00,21.1018,-96.96715,5,8429,0,5,39214.8643732071,46886.1490488052,-158.899154663086,11.263,53,2016,12,11253.0762056247,1,6.0761750570328
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23398,2016-12-14 05:48:00,21.154,-96.9018,5,8429,0,5,46533.2418680191,54716.557264328,-321.658721923828,6.436,56,2016,12,8932.8161496926,1,4.82333485404568
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23399,2016-12-14 06:48:00,21.15093,-96.88518,5,8429,0,5,51733.3567142487,59652.7695655823,-462.585052490234,1.609,167,2016,12,1759.00280338444,1,0.949785530985118
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23400,2016-12-14 07:48:00,21.13785,-96.8777,5,8429,0,5,49753.6897659302,57411.6706848145,-396.900177001953,1.609,141,2016,12,1650.23015855775,1,0.891053001381077
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23401,2016-12-14 08:48:00,21.12418,-96.8703,5,8429,0,5,49753.6897659302,57411.6706848145,-396.900177001953,3.218,124,2016,12,1704.73190874026,1,0.920481592192365
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23402,2016-12-14 09:48:00,21.10952,-96.86282,5,8429,0,5,49753.6897659302,57411.6706848145,-396.900177001953,1.609,142,2016,12,1807.37876348886,1,0.975906459767202
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23403,2016-12-14 10:48:00,21.09318,-96.85602,5,8429,0,5,47598.871588707,55630.8150291443,-344.523712158203,1.609,172,2016,12,1951.2499686366,1,1.0535906958081
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23404,2016-12-14 11:48:00,21.07722,-96.85023,5,8429,0,5,47598.871588707,55630.8150291443,-344.523712158203,1.609,178,2016,12,1875.68386878538,1,1.01278826608282
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23405,2016-12-14 12:48:00,21.06275,-96.84355,5,8429,0,5,50889.2178535461,58994.9429035187,-420.524810791016,0,0,2016,12,1753.90074933165,1,0.947030642187715
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23406,2016-12-14 13:48:00,21.12882,-96.87117,5,8429,0,5,49753.6897659302,57411.6706848145,-396.900177001953,9.654,336,2016,12,7894.22511139389,1,4.26254055690815
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23407,2016-12-14 14:48:00,21.21265,-96.90375,5,8429,0,5,47212.8123044968,57565.9334659576,-425.997161865234,9.654,338,2016,12,9925.48452285551,1,5.35933289571032
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23408,2016-12-14 15:48:00,21.2233,-96.90362,5,8429,0,5,47212.8123044968,57565.9334659576,-425.997161865234,6.436,287,2016,12,1185.62409653825,1,0.640185797266872
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23409,2016-12-14 16:48:00,21.25103,-96.9491,5,8429,0,5,47026.4852046967,60641.9742107391,-564.422973632813,6.436,32,2016,12,5638.55339669878,1,3.04457526819588
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23410,2016-12-14 17:48:00,21.18188,-96.92425,5,8429,0,5,46533.2418680191,54716.557264328,-321.658721923828,11.263,172,2016,12,8118.37018154506,1,4.38356921249733
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23411,2016-12-14 18:48:00,21.1548,-96.91507,5,8429,0,5,46533.2418680191,54716.557264328,-321.658721923828,4.827,148,2016,12,3161.58324760417,1,1.70711838423551
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23412,2016-12-14 19:48:00,21.15488,-96.89805,5,8429,0,5,51733.3567142487,59652.7695655823,-462.585052490234,4.827,44,2016,12,1766.98815787501,1,0.954097277470309
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23413,2016-12-14 20:48:00,21.1682,-96.88262,5,8429,0,5,51733.3567142487,59652.7695655823,-462.585052490234,1.609,310,2016,12,2182.7082284691,1,1.17856815792068
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23414,2016-12-14 21:48:00,21.17292,-96.8882,5,8429,0,5,51733.3567142487,59652.7695655823,-462.585052490234,1.609,9,2016,12,782.034304281117,1,0.422264743132353
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23415,2016-12-14 22:48:00,21.19038,-96.89552,5,8429,0,5,51733.3567142487,59652.7695655823,-462.585052490234,1.609,304,2016,12,2086.84670385369,1,1.12680707551495
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23416,2016-12-14 23:48:00,21.1957,-96.8999,5,8429,0,5,51733.3567142487,59652.7695655823,-462.585052490234,0,251,2016,12,746.576142720104,1,0.403118867559452
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23417,2016-12-15 00:48:00,21.19038,-96.9018,5,8429,0,5,46533.2418680191,54716.557264328,-321.658721923828,1.609,296,2016,12,624.188181527783,1,0.337034655252582
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23418,2016-12-15 01:48:00,21.1868,-96.90427,5,8429,0,5,46533.2418680191,54716.557264328,-321.658721923828,3.218,28,2016,12,473.863665572547,1,0.255865910136365
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23419,2016-12-15 02:48:00,21.19763,-96.91027,5,8429,0,5,46533.2418680191,54716.557264328,-321.658721923828,8.045,303,2016,12,1356.91468545128,1,0.732675316118403
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23420,2016-12-15 03:48:00,21.22517,-96.9396,5,8429,0,5,47212.8123044968,57565.9334659576,-425.997161865234,3.218,320,2016,12,4319.90702548594,1,2.33256318870731
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23421,2016-12-15 04:48:00,21.22398,-96.94223,5,8429,0,5,47212.8123044968,57565.9334659576,-425.997161865234,1.609,270,2016,12,303.36230855429,1,0.163802542415923
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23422,2016-12-15 05:48:00,21.2267,-96.93647,5,8429,0,5,47212.8123044968,57565.9334659576,-425.997161865234,1.609,192,2016,12,670.015156079591,1,0.361779241943624
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23423,2016-12-15 06:48:00,21.2146,-96.93313,5,8429,0,5,47212.8123044968,57565.9334659576,-425.997161865234,1.609,133,2016,12,1390.84098208615,1,0.750994050802459
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23424,2016-12-15 07:48:00,21.21152,-96.92945,5,8429,0,5,47212.8123044968,57565.9334659576,-425.997161865234,1.609,188,2016,12,513.227582896704,1,0.277120725106212
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23425,2016-12-15 08:48:00,21.19827,-96.92518,5,8429,0,5,46533.2418680191,54716.557264328,-321.658721923828,1.609,182,2016,12,1540.11521120984,1,0.8315956863984
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23426,2016-12-15 09:48:00,21.18675,-96.92537,5,8429,0,5,46533.2418680191,54716.557264328,-321.658721923828,1.609,116,2016,12,1282.54650812906,1,0.69251971281267
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23427,2016-12-15 10:48:00,21.17692,-96.92343,5,8429,0,5,46533.2418680191,54716.557264328,-321.658721923828,0,0,2016,12,1112.64076735675,1,0.600777952136476
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23428,2016-12-15 11:48:00,21.16548,-96.91648,5,8429,0,5,46533.2418680191,54716.557264328,-321.658721923828,1.609,147,2016,12,1463.66105592194,1,0.790313745098238
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23429,2016-12-15 12:48:00,21.12598,-96.99323,5,8429,0,5,39214.8643732071,46886.1490488052,-158.899154663086,11.263,247,2016,12,9102.06532594071,1,4.91472209824012
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23430,2016-12-15 13:48:00,21.08328,-97.08577,5,8429,0,5,27851.6501188278,35569.4085359573,-50.680290222168,9.654,243,2016,12,10722.967079273,1,5.78993902768521
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23431,2016-12-15 14:48:00,21.03913,-97.16667,5,8429,0,5,18074.6823549271,25427.633523941,-24.1998462677002,9.654,255,2016,12,9736.75751135818,1,5.25742846185647
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23432,2016-12-15 15:48:00,21.0042,-97.25232,5,8429,0,5,12338.737398386,20392.1973705292,-13.9109678268433,11.263,230,2016,12,9713.20166258478,1,5.2447093210501
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23433,2016-12-15 16:48:00,20.99128,-97.27655,5,8429,0,5,11664.0165448189,18655.3031206131,-14.5828895568848,0,0,2016,12,2900.02586165266,1,1.5658886941969
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23434,2016-12-15 17:48:00,20.99128,-97.2766,5,8429,0,5,11664.0165448189,18655.3031206131,-14.5828895568848,0,312,2016,12,5.196565487103,1,0.00280592088936447
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23435,2016-12-15 18:48:00,20.99158,-97.27673,5,8429,0,5,11664.0165448189,18655.3031206131,-14.5828895568848,1.609,213,2016,12,36.0252836873175,1,0.0194520970233896
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23436,2016-12-15 19:48:00,20.98713,-97.2778,5,8429,0,5,11664.0165448189,18655.3031206131,-14.5828895568848,1.609,199,2016,12,507.699285353909,1,0.274135683236452
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23437,2016-12-15 20:48:00,20.9621,-97.22678,5,8429,0,5,12996.107339859,20238.7601137161,-16.1471557617188,9.654,108,2016,12,5990.97967578819,1,3.2348702353068
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23438,2016-12-15 21:48:00,20.94065,-97.14272,5,8429,0,5,18370.4510331154,27166.9149398804,-25.161247253418,8.045,104,2016,12,9059.75140339925,1,4.89187440788296
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23439,2016-12-15 22:48:00,20.91497,-97.08727,5,8429,0,5,21218.8735604286,30311.6589784622,-31.7645034790039,9.654,147,2016,12,6435.67911681515,1,3.47498872398226
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23440,2016-12-15 23:48:00,20.84785,-97.03235,5,8429,0,5,20338.7826681137,34479.233622551,-45.0663070678711,9.654,139,2016,12,9405.81675807969,1,5.07873475058298
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23441,2016-12-16 00:48:00,20.78265,-96.97633,5,8429,0,5,24371.737241745,41763.9553546906,-60.6202812194824,9.654,145,2016,12,9309.74048336001,1,5.02685771239742
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23442,2016-12-16 01:48:00,20.71323,-96.9185,5,8429,0,5,28935.7781410217,49413.1684303284,-98.2750473022461,9.654,139,2016,12,9796.75608076283,1,5.28982509760412
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23443,2016-12-16 02:48:00,20.63935,-96.85657,5,8429,0,5,29465.7319784164,59121.2749481201,-83.1429061889648,11.263,148,2016,12,10452.7641701275,1,5.64404112857858
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23444,2016-12-16 03:48:00,20.56055,-96.7945,5,8429,0,5,31238.2012605667,67138.3142471314,-105.602416992188,11.263,146,2016,12,10899.5667814667,1,5.88529523837297
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23445,2016-12-16 04:48:00,20.47938,-96.73345,5,8429,0,5,28741.9736385345,78326.1060714722,-110.507820129395,11.263,140,2016,12,11053.3880065672,1,5.96835205538185
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23446,2016-12-16 05:48:00,20.39835,-96.67128,5,8429,0,5,24612.4356985092,87629.5268535614,-86.0915451049805,11.263,147,2016,12,11110.4070636799,1,5.99913988319648
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23447,2016-12-16 06:48:00,20.3175,-96.60845,5,8429,0,5,22891.0997509956,92702.8954029083,-80.0856704711914,11.263,139,2016,12,11136.5716896121,1,6.01326765097845
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23448,2016-12-16 07:48:00,20.2373,-96.54493,5,8429,0,5,25381.0286521912,105872.678756714,-163.426651000977,11.263,138,2016,12,11123.0216751779,1,6.00595122849776
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23449,2016-12-16 08:48:00,20.15967,-96.48262,5,8429,0,5,25856.0389280319,105611.6938591,-214.786193847656,11.263,138,2016,12,10820.1865895287,1,5.8424333636764
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23450,2016-12-16 09:48:00,20.0969,-96.40893,5,8429,0,5,21721.4852571487,96576.5833854675,-160.75325012207,11.263,139,2016,12,10400.5308464813,1,5.61583739010869
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23451,2016-12-16 10:48:00,20.06328,-96.32672,5,8429,0,5,28259.9925994873,94428.2412528992,-459.203277587891,11.263,94,2016,12,9375.53951171208,1,5.06238634541689
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23452,2016-12-16 11:48:00,20.1055,-96.32205,5,8429,0,5,31739.0263080597,99304.1753768921,-558.507629394531,9.654,337,2016,12,4725.17393819832,1,2.55138981544186
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23453,2016-12-16 12:48:00,20.17035,-96.35722,5,8429,0,5,30811.3187551498,105401.718616486,-390.238464355469,8.045,340,2016,12,8100.61710814533,1,4.3739833197329
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23454,2016-12-16 13:48:00,20.2347,-96.39075,5,8429,0,5,34337.3358249664,108942.830562592,-502.6650390625,8.045,326,2016,12,7973.6543309029,1,4.30542890437522
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23455,2016-12-16 14:48:00,20.29918,-96.42548,5,8429,0,5,35744.7564601898,110479.199886322,-483.960754394531,8.045,330,2016,12,8041.72826233891,1,4.34218588679207
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23456,2016-12-16 15:48:00,20.35462,-96.46322,5,8429,0,5,39939.0071630478,105538.868904114,-506.012786865234,8.045,101,2016,12,7321.35571903534,1,3.9532158310126
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23457,2016-12-16 16:48:00,20.28055,-96.44315,5,8429,0,5,35744.7564601898,110479.199886322,-483.960754394531,8.045,161,2016,12,8507.55077139037,1,4.59370991975722
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23458,2016-12-16 17:48:00,20.23865,-96.38623,5,8429,0,5,34337.3358249664,108942.830562592,-502.6650390625,3.218,127,2016,12,7556.40751312404,1,4.08013364639527
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23459,2016-12-16 18:48:00,20.23357,-96.3756,5,8429,0,5,34337.3358249664,108942.830562592,-502.6650390625,0,0,2016,12,1246.01542803484,1,0.672794507578207
"00034389","PROPEMEX A-23-G","TUXPAN  VER.","PESCADOS Y MARISCOS MORA, S.A. DE C.V.","11-20-DIC-2016","00034389_98",23460,2016-12-16 19:48:00,20.23953,-96.38877,5,8429,0,5,34337.3358249664,108942.830562592,-502.6650390625,3.218,282,2016,12,1527.1912771653,1,0.824617320283638
